region,ym,d,minTemp,maxTemp,weather
제주,201203,6,7.0,9.0,흐림/안개
제주,201203,7,6.0,8.0,흐림/안개
제주,201203,8,7.0,11.0,흐림/안개
제주,201203,9,5.0,9.0,구름많음
제주,201203,10,5.0,9.0,구름조금
제주,201203,11,1.0,7.0,구름많음
제주,201203,12,1.0,7.0,구름조금
제주,201203,13,3.0,9.0,구름조금
제주,201203,14,2.0,14.0,맑음
제주,201203,15,6.0,13.0,구름많음/안개
제주,201203,16,10.0,18.0,흐림/비
제주,201203,17,9.0,12.0,흐림
제주,201203,18,6.0,10.0,흐림/안개/비
제주,201203,19,4.0,10.0,구름조금
제주,201203,20,5.0,10.0,구름조금
제주,201203,21,3.0,11.0,맑음
제주,201203,22,6.0,13.0,흐림/비
제주,201203,23,7.0,13.0,흐림/비
제주,201203,24,7.0,10.0,구름조금
제주,201203,25,6.0,10.0,맑음
제주,201203,26,5.0,10.0,맑음
제주,201203,27,4.0,18.0,맑음
제주,201203,28,9.0,16.0,맑음/안개
제주,201203,29,8.0,21.0,구름조금/안개
제주,201203,30,9.0,21.0,흐림/비
제주,201203,31,6.0,14.0,맑음/황사
제주,201204,1,4.0,11.0,맑음
제주,201204,2,7.0,22.0,구름조금
제주,201204,3,7.0,20.0,구름많음/비
제주,201204,4,5.0,17.0,구름조금
제주,201204,5,9.0,15.0,맑음/안개
제주,201204,6,5.0,16.0,맑음
제주,201204,7,6.0,14.0,맑음
제주,201204,8,9.0,23.0,구름조금
제주,201204,9,15.0,23.0,구름조금
제주,201204,10,15.0,21.0,흐림/이슬비
제주,201204,11,9.0,20.0,흐림/안개/비
제주,201204,12,7.0,14.0,구름조금
제주,201204,13,10.0,13.0,흐림/비
제주,201204,14,11.0,15.0,구름조금
제주,201204,15,12.0,20.0,구름많음
제주,201204,16,11.0,20.0,구름조금
제주,201204,17,9.0,16.0,맑음
제주,201204,18,11.0,20.0,구름많음
제주,201204,19,14.0,16.0,흐림/이슬비
제주,201204,20,15.0,17.0,흐림/안개/이슬비
제주,201204,21,12.0,21.0,흐림/비
제주,201204,22,12.0,17.0,구름조금
제주,201204,23,13.0,22.0,맑음/안개
제주,201204,24,14.0,23.0,구름많음/안개
제주,201204,25,11.0,24.0,흐림/안개/이슬비
제주,201204,26,11.0,17.0,맑음
제주,201204,27,10.0,20.0,맑음
제주,201204,28,12.0,21.0,맑음
제주,201204,29,15.0,23.0,흐림/비
제주,201204,30,16.0,20.0,흐림/이슬비
제주,201205,1,16.0,19.0,흐림/비
제주,201205,2,16.0,19.0,흐림/비
제주,201205,3,15.0,22.0,맑음/안개
제주,201205,4,14.0,22.0,구름조금/안개
제주,201205,5,16.0,27.0,맑음
제주,201205,6,17.0,24.0,맑음/안개
제주,201205,7,20.0,27.0,구름조금/안개
제주,201205,8,17.0,24.0,구름조금/안개
제주,201205,9,15.0,23.0,구름조금/안개
제주,201205,10,15.0,21.0,구름조금/안개
제주,201205,11,15.0,20.0,구름조금
제주,201205,12,14.0,22.0,구름조금
제주,201205,13,15.0,21.0,구름많음
제주,201205,14,17.0,24.0,흐림/비
제주,201205,15,14.0,19.0,구름많음/안개/비
제주,201205,16,14.0,25.0,구름조금/안개
제주,201205,17,14.0,23.0,맑음
제주,201205,18,13.0,21.0,구름조금
제주,201205,19,14.0,21.0,흐림
제주,201205,20,17.0,21.0,구름많음/안개
제주,201205,21,16.0,22.0,구름조금
제주,201205,22,17.0,22.0,구름조금
제주,201205,23,17.0,24.0,구름많음
제주,201205,24,17.0,21.0,흐림/비
제주,201205,25,16.0,20.0,구름많음/비
제주,201205,26,16.0,23.0,구름조금
제주,201205,27,16.0,26.0,구름조금
제주,201205,28,18.0,24.0,맑음/안개
제주,201205,29,17.0,25.0,구름조금/안개
제주,201205,30,19.0,25.0,흐림/안개
제주,201205,31,17.0,24.0,구름많음
제주,201206,1,17.0,22.0,구름많음
제주,201206,2,19.0,22.0,구름많음
제주,201206,3,18.0,23.0,구름많음
제주,201206,4,19.0,27.0,구름많음
제주,201206,5,21.0,25.0,구름많음
제주,201206,6,20.0,26.0,구름많음
제주,201206,7,21.0,25.0,구름많음
제주,201206,8,20.0,23.0,흐림/안개
제주,201206,9,20.0,24.0,구름조금
제주,201206,10,20.0,26.0,구름조금
제주,201206,11,20.0,23.0,구름많음
제주,201206,12,21.0,25.0,구름많음
제주,201206,13,21.0,28.0,구름조금
제주,201206,14,21.0,27.0,구름조금/이슬비
제주,201206,15,20.0,22.0,흐림/비
제주,201206,16,20.0,24.0,구름많음
제주,201206,17,19.0,24.0,흐림
제주,201206,18,20.0,22.0,흐림/비
제주,201206,19,21.0,25.0,흐림/비
제주,201206,20,20.0,29.0,구름많음
제주,201206,21,21.0,27.0,구름조금
제주,201206,22,21.0,26.0,구름조금
제주,201206,23,22.0,27.0,흐림
제주,201206,24,21.0,24.0,흐림/이슬비
제주,201206,25,21.0,25.0,구름많음
제주,201206,26,20.0,21.0,흐림/이슬비
제주,201206,27,20.0,21.0,흐림/이슬비
제주,201206,28,21.0,25.0,흐림/비
제주,201206,29,21.0,24.0,흐림/비
제주,201206,30,23.0,30.0,흐림
제주,201207,1,22.0,25.0,흐림/비
제주,201207,2,22.0,24.0,흐림/비
제주,201207,3,22.0,29.0,흐림/안개/비
제주,201207,4,23.0,30.0,흐림/비
제주,201207,5,25.0,33.0,구름많음/안개
제주,201207,6,24.0,31.0,흐림/안개
제주,201207,7,23.0,27.0,구름조금
제주,201207,8,22.0,26.0,구름조금
제주,201207,9,22.0,28.0,구름많음
제주,201207,10,23.0,28.0,흐림/비
제주,201207,11,24.0,32.0,흐림/비
제주,201207,12,24.0,30.0,구름많음/안개
제주,201207,13,23.0,27.0,흐림/천둥번개/비
제주,201207,14,25.0,28.0,흐림/비
제주,201207,15,24.0,28.0,흐림
제주,201207,16,23.0,26.0,흐림/비
제주,201207,17,23.0,30.0,흐림/비
제주,201207,18,23.0,27.0,흐림/비
제주,201207,19,26.0,29.0,구름많음
제주,201207,20,24.0,28.0,구름많음/안개
제주,201207,21,25.0,29.0,구름많음/소나기/안개/천둥번개
제주,201207,22,25.0,32.0,구름조금
제주,201207,23,26.0,30.0,구름조금
제주,201207,24,26.0,31.0,구름조금
제주,201207,25,26.0,29.0,구름조금
제주,201207,26,25.0,30.0,구름조금
제주,201207,27,26.0,32.0,구름조금
제주,201207,28,26.0,32.0,구름조금
제주,201207,29,26.0,32.0,맑음
제주,201207,30,27.0,34.0,맑음
제주,201207,31,27.0,35.0,맑음
제주,201208,1,27.0,31.0,구름조금/비
제주,201208,2,26.0,29.0,흐림/비
제주,201208,3,27.0,32.0,구름조금
제주,201208,4,26.0,31.0,구름조금
제주,201208,5,27.0,30.0,구름조금
제주,201208,6,27.0,31.0,구름조금
제주,201208,7,27.0,28.0,흐림
제주,201208,8,26.0,30.0,흐림/비
제주,201208,9,27.0,32.0,구름많음
제주,201208,10,26.0,30.0,흐림/비
제주,201208,11,26.0,31.0,구름많음/비
제주,201208,12,26.0,32.0,구름조금
제주,201208,13,27.0,33.0,구름많음
제주,201208,14,27.0,29.0,흐림/비
제주,201208,15,26.0,34.0,구름조금
제주,201208,16,28.0,31.0,구름많음/비
제주,201208,17,27.0,34.0,구름조금/소나기
제주,201208,18,28.0,33.0,구름조금
제주,201208,19,27.0,33.0,구름많음
제주,201208,20,28.0,31.0,구름많음
제주,201208,21,27.0,32.0,구름많음/소나기
제주,201208,22,26.0,31.0,구름많음/소나기
제주,201208,23,24.0,26.0,흐림/비
제주,201208,24,24.0,28.0,흐림/비
제주,201208,25,26.0,34.0,구름조금
제주,201208,26,26.0,29.0,흐림/비
제주,201208,27,23.0,28.0,흐림/비
제주,201208,28,24.0,28.0,흐림/비
제주,201208,29,25.0,28.0,흐림/안개/비
제주,201208,30,23.0,28.0,구름많음/안개/비
제주,201208,31,22.0,28.0,맑음
제주,201209,1,21.0,27.0,구름조금
제주,201209,2,21.0,26.0,맑음
제주,201209,3,22.0,27.0,구름조금
제주,201209,4,23.0,30.0,구름많음/비
제주,201209,5,22.0,26.0,흐림/비
제주,201209,6,21.0,26.0,구름조금
제주,201209,7,21.0,29.0,구름많음/소나기
제주,201209,8,22.0,27.0,구름많음/비
제주,201209,9,21.0,22.0,흐림/비
제주,201209,10,20.0,24.0,구름많음/비
제주,201209,11,22.0,26.0,구름많음
제주,201209,12,21.0,27.0,구름많음
제주,201209,13,22.0,27.0,흐림/안개/비
제주,201209,14,20.0,22.0,흐림/비
제주,201209,15,19.0,23.0,흐림/비
제주,201209,16,20.0,21.0,흐림/비
제주,201209,17,19.0,21.0,흐림/비
제주,201209,18,20.0,25.0,구름조금
제주,201209,19,18.0,25.0,맑음
제주,201209,20,17.0,25.0,맑음
제주,201209,21,17.0,24.0,구름많음
제주,201209,22,17.0,23.0,구름조금
제주,201209,23,17.0,25.0,맑음
제주,201209,24,19.0,25.0,구름조금
제주,201209,25,18.0,25.0,맑음
제주,201209,26,18.0,24.0,구름많음
제주,201209,27,19.0,23.0,구름많음
제주,201209,28,19.0,26.0,구름많음
제주,201209,29,18.0,23.0,구름조금
제주,201209,30,19.0,22.0,구름많음
제주,201210,1,19.0,23.0,구름조금
제주,201210,2,17.0,23.0,구름조금
제주,201210,3,17.0,23.0,구름조금
제주,201210,4,17.0,24.0,맑음
제주,201210,5,16.0,23.0,구름많음
제주,201210,6,19.0,24.0,구름조금/안개
제주,201210,7,17.0,24.0,구름조금
제주,201210,8,17.0,22.0,구름조금
제주,201210,9,18.0,21.0,구름많음
제주,201210,10,17.0,22.0,구름많음
제주,201210,11,15.0,21.0,구름조금
제주,201210,12,13.0,21.0,맑음
제주,201210,13,16.0,22.0,구름많음
제주,201210,14,18.0,24.0,구름조금
제주,201210,15,16.0,23.0,맑음
제주,201210,16,17.0,25.0,맑음
제주,201210,17,15.0,22.0,구름많음
제주,201210,18,13.0,19.0,맑음
제주,201210,19,12.0,20.0,맑음
제주,201210,20,13.0,22.0,구름조금
제주,201210,21,16.0,25.0,구름조금
제주,201210,22,16.0,24.0,흐림/비
제주,201210,23,12.0,18.0,구름조금/비
제주,201210,24,10.0,19.0,구름조금
제주,201210,25,15.0,23.0,구름많음
제주,201210,26,18.0,21.0,흐림/비
제주,201210,27,19.0,25.0,흐림/안개/천둥번개/비
제주,201210,28,15.0,20.0,구름조금/안개
제주,201210,29,14.0,18.0,구름많음
제주,201210,30,12.0,16.0,구름많음
제주,201210,31,12.0,16.0,구름많음
제주,201211,1,9.0,15.0,구름많음
제주,201211,2,9.0,16.0,맑음
제주,201211,3,9.0,17.0,맑음
제주,201211,4,12.0,18.0,구름많음/비
제주,201211,5,12.0,17.0,구름많음
제주,201211,6,12.0,16.0,구름많음/비
제주,201211,7,14.0,16.0,구름많음
제주,201211,8,11.0,18.0,구름많음/비
제주,201211,9,12.0,17.0,구름많음/안개/비
제주,201211,10,14.0,17.0,흐림/비
제주,201211,11,12.0,17.0,흐림/비
제주,201211,12,12.0,16.0,구름조금
제주,201211,13,11.0,16.0,구름많음/소나기
제주,201211,14,10.0,12.0,구름많음/소나기
제주,201211,15,8.0,13.0,구름많음
제주,201211,16,8.0,16.0,구름많음/비
제주,201211,17,11.0,14.0,흐림/비
제주,201211,18,8.0,14.0,구름조금
제주,201211,19,8.0,16.0,구름조금/안개
제주,201211,20,7.0,12.0,구름조금
제주,201211,21,6.0,14.0,흐림/비
제주,201211,22,12.0,16.0,흐림
제주,201211,23,9.0,13.0,흐림/안개
제주,201211,24,8.0,11.0,구름많음
제주,201211,25,8.0,11.0,흐림/비
제주,201211,26,9.0,12.0,흐림/비
제주,201211,27,6.0,10.0,구름많음/비
제주,201211,28,6.0,18.0,구름많음
제주,201211,29,5.0,12.0,구름많음
제주,201211,30,5.0,12.0,구름조금
제주,201212,1,6.0,9.0,구름많음
제주,201212,2,8.0,11.0,흐림/비
제주,201212,3,6.0,13.0,구름많음/비
제주,201212,4,6.0,9.0,구름많음/소나기
제주,201212,5,5.0,13.0,흐림/소나기/천둥번개
제주,201212,6,3.0,6.0,구름많음/진눈개비
제주,201212,7,2.0,14.0,구름많음/천둥번개/비
제주,201212,8,5.0,9.0,구름많음/소나기/진눈개비
제주,201212,9,2.0,6.0,흐림/진눈개비
제주,201212,10,4.0,7.0,구름많음
제주,201212,11,5.0,7.0,흐림/소나기
제주,201212,12,3.0,8.0,구름조금/비
제주,201212,13,2.0,14.0,구름조금
제주,201212,14,9.0,18.0,흐림/안개/비
제주,201212,15,10.0,14.0,흐림/비
제주,201212,16,7.0,12.0,흐림/비
제주,201212,17,6.0,11.0,흐림/이슬비
제주,201212,18,3.0,6.0,흐림/비
제주,201212,19,3.0,5.0,흐림/소나기
제주,201212,20,4.0,8.0,구름많음
제주,201212,21,8.0,13.0,흐림/비
제주,201212,22,5.0,10.0,흐림/안개/비
제주,201212,23,1.0,6.0,흐림/눈
제주,201212,24,0.0,4.0,흐림/진눈개비
제주,201212,25,2.0,7.0,흐림
제주,201212,26,0.0,4.0,구름조금
제주,201212,27,1.0,9.0,구름많음/비
제주,201212,28,5.0,10.0,흐림/비
제주,201212,29,3.0,11.0,흐림/비
제주,201212,30,2.0,7.0,흐림/비
제주,201212,31,2.0,5.0,구름많음
제주,201301,1,3.0,10.0,구름많음/소나기
제주,201301,2,1.0,9.0,구름많음/진눈개비
제주,201301,3,0.0,2.0,흐림
제주,201301,4,0.0,4.0,구름조금
제주,201301,5,1.0,5.0,구름많음
제주,201301,6,3.0,6.0,흐림
제주,201301,7,1.0,4.0,구름많음
제주,201301,8,1.0,7.0,구름조금
제주,201301,9,1.0,4.0,구름많음
제주,201301,10,0.0,4.0,구름많음
제주,201301,11,-2.0,8.0,구름조금
제주,201301,12,4.0,12.0,구름많음
제주,201301,13,5.0,10.0,흐림/비
제주,201301,14,5.0,9.0,구름조금/안개
제주,201301,15,1.0,9.0,맑음/안개
제주,201301,16,5.0,9.0,흐림/안개
제주,201301,17,2.0,5.0,흐림/진눈개비
제주,201301,18,2.0,5.0,구름많음
제주,201301,19,4.0,9.0,구름많음
제주,201301,20,3.0,13.0,구름많음/비
제주,201301,21,9.0,16.0,흐림/이슬비
제주,201301,22,7.0,9.0,흐림/안개
제주,201301,23,5.0,8.0,흐림/비
제주,201301,24,4.0,9.0,흐림/안개
제주,201301,25,3.0,4.0,구름많음
제주,201301,26,2.0,4.0,흐림
제주,201301,27,2.0,4.0,구름많음
제주,201301,28,3.0,8.0,구름조금
제주,201301,29,3.0,12.0,구름조금
제주,201301,30,5.0,16.0,구름조금
제주,201301,31,8.0,17.0,구름많음/비
제주,201302,1,10.0,19.0,흐림/비
제주,201302,2,4.0,10.0,구름조금
제주,201302,3,2.0,14.0,구름많음/비
제주,201302,4,5.0,16.0,흐림/비
제주,201302,5,4.0,10.0,흐림/비
제주,201302,6,5.0,8.0,흐림/비
제주,201302,7,-2.0,6.0,흐림
제주,201302,8,-2.0,0.0,흐림
제주,201302,9,0.0,3.0,흐림
제주,201302,10,3.0,7.0,구름많음
제주,201302,11,2.0,7.0,구름조금
제주,201302,12,3.0,6.0,흐림/비
제주,201302,13,2.0,7.0,구름조금
제주,201302,14,3.0,7.0,흐림/비
제주,201302,15,2.0,8.0,구름많음/안개/비
제주,201302,16,2.0,6.0,구름조금
제주,201302,17,3.0,10.0,흐림/비
제주,201302,18,5.0,11.0,흐림/비
제주,201302,19,0.0,5.0,구름많음/눈
제주,201302,20,2.0,6.0,구름조금
제주,201302,21,2.0,10.0,구름조금
제주,201302,22,3.0,10.0,구름많음/안개
제주,201302,23,3.0,8.0,구름조금
제주,201302,24,2.0,9.0,구름조금
제주,201302,25,5.0,13.0,구름많음
제주,201302,26,9.0,15.0,흐림/이슬비
제주,201302,27,7.0,11.0,구름조금/안개
제주,201302,28,6.0,18.0,구름조금
제주,201303,1,3.0,18.0,흐림/비
제주,201303,2,3.0,7.0,구름많음
제주,201303,3,3.0,8.0,맑음
제주,201303,4,4.0,13.0,맑음/안개
제주,201303,5,3.0,12.0,맑음
제주,201303,6,4.0,17.0,맑음
제주,201303,7,8.0,19.0,구름많음/안개
제주,201303,8,7.0,24.0,맑음/안개
제주,201303,9,11.0,28.0,구름조금/안개
제주,201303,10,5.0,22.0,구름조금
제주,201303,11,4.0,15.0,맑음
제주,201303,12,8.0,20.0,맑음
제주,201303,13,5.0,20.0,흐림/비
제주,201303,14,5.0,13.0,구름많음
제주,201303,15,6.0,12.0,구름조금
제주,201303,16,8.0,13.0,구름많음
제주,201303,17,7.0,19.0,흐림/비
제주,201303,18,10.0,19.0,구름많음/비
제주,201303,19,10.0,17.0,구름많음/안개/황사
제주,201303,20,3.0,15.0,흐림/안개/비
제주,201303,21,2.0,9.0,맑음
제주,201303,22,5.0,12.0,구름많음/이슬비
제주,201303,23,7.0,13.0,구름많음
제주,201303,24,7.0,12.0,구름많음
제주,201303,25,5.0,9.0,구름조금
제주,201303,26,4.0,13.0,흐림
제주,201303,27,10.0,15.0,구름많음
제주,201303,28,8.0,17.0,구름조금
제주,201303,29,7.0,12.0,구름많음
제주,201303,30,6.0,18.0,구름많음
제주,201303,31,9.0,14.0,구름조금
제주,201304,1,10.0,20.0,구름많음
제주,201304,2,8.0,14.0,흐림
제주,201304,3,7.0,15.0,구름조금
제주,201304,4,9.0,17.0,구름많음
제주,201304,5,11.0,20.0,흐림/비
제주,201304,6,7.0,15.0,흐림/안개/비
제주,201304,7,6.0,9.0,구름많음
제주,201304,8,6.0,16.0,구름조금
제주,201304,9,9.0,15.0,구름조금/황사
제주,201304,10,7.0,11.0,구름조금
제주,201304,11,9.0,13.0,구름조금
제주,201304,12,8.0,14.0,맑음
제주,201304,13,7.0,21.0,구름조금
제주,201304,14,10.0,22.0,구름조금/천둥번개
제주,201304,15,7.0,26.0,맑음
제주,201304,16,15.0,25.0,구름많음
제주,201304,17,15.0,20.0,구름많음/안개/이슬비
제주,201304,18,10.0,20.0,구름많음/안개
제주,201304,19,9.0,16.0,구름조금
제주,201304,20,8.0,12.0,흐림/이슬비
제주,201304,21,8.0,15.0,구름조금
제주,201304,22,8.0,19.0,구름조금
제주,201304,23,13.0,19.0,흐림/비
제주,201304,24,11.0,15.0,흐림/안개
제주,201304,25,9.0,19.0,구름많음/안개
제주,201304,26,11.0,18.0,맑음
제주,201304,27,12.0,21.0,맑음
제주,201304,28,13.0,22.0,맑음
제주,201304,29,15.0,25.0,흐림/비
제주,201304,30,12.0,19.0,구름많음/비
제주,201305,1,11.0,17.0,구름조금
제주,201305,2,10.0,17.0,맑음
제주,201305,3,11.0,19.0,맑음
제주,201305,4,12.0,19.0,맑음
제주,201305,5,11.0,20.0,맑음
제주,201305,6,12.0,21.0,구름조금
제주,201305,7,13.0,22.0,구름조금
제주,201305,8,15.0,26.0,구름많음
제주,201305,9,17.0,22.0,흐림/비
제주,201305,10,13.0,21.0,흐림/안개/이슬비
제주,201305,11,13.0,23.0,구름조금/안개
제주,201305,12,16.0,28.0,맑음/안개
제주,201305,13,16.0,24.0,맑음
제주,201305,14,15.0,23.0,맑음
제주,201305,15,17.0,22.0,흐림/안개
제주,201305,16,16.0,18.0,흐림/안개
제주,201305,17,16.0,21.0,구름많음
제주,201305,18,17.0,26.0,구름많음/비
제주,201305,19,15.0,21.0,흐림/안개/이슬비
제주,201305,20,14.0,21.0,구름많음/안개
제주,201305,21,15.0,22.0,맑음/안개
제주,201305,22,16.0,25.0,맑음/안개
제주,201305,23,17.0,27.0,구름조금/안개
제주,201305,24,16.0,26.0,구름조금/안개
제주,201305,25,19.0,26.0,구름조금/안개
제주,201305,26,19.0,26.0,흐림
제주,201305,27,20.0,24.0,흐림/비
제주,201305,28,19.0,25.0,흐림/안개/이슬비
제주,201305,29,18.0,22.0,흐림/안개
제주,201305,30,16.0,21.0,흐림/안개
제주,201305,31,15.0,20.0,흐림/안개
제주,201306,1,18.0,19.0,흐림/안개/비
제주,201306,2,16.0,24.0,구름많음
제주,201306,3,18.0,23.0,구름조금
제주,201306,4,17.0,24.0,구름많음/안개
제주,201306,5,17.0,25.0,구름많음/안개
제주,201306,6,18.0,24.0,구름조금/안개
제주,201306,7,18.0,26.0,흐림
제주,201306,8,20.0,22.0,흐림/비
제주,201306,9,19.0,24.0,흐림/이슬비
제주,201306,10,20.0,21.0,흐림/이슬비
제주,201306,11,20.0,24.0,흐림/이슬비
제주,201306,12,20.0,22.0,흐림/안개
제주,201306,13,19.0,23.0,흐림/안개/비
제주,201306,14,19.0,22.0,흐림/비
제주,201306,15,20.0,24.0,구름많음/안개
제주,201306,16,20.0,26.0,구름조금
제주,201306,17,20.0,27.0,구름많음/비
제주,201306,18,22.0,31.0,흐림/천둥번개/비
제주,201306,19,22.0,30.0,흐림/이슬비
제주,201306,20,21.0,25.0,흐림/비
제주,201306,21,21.0,26.0,흐림/비
제주,201306,22,21.0,26.0,흐림/안개
제주,201306,23,21.0,26.0,흐림/비
제주,201306,24,20.0,25.0,구름많음
제주,201306,25,21.0,27.0,흐림/안개/비
제주,201306,26,20.0,25.0,구름많음/비
제주,201306,27,20.0,22.0,흐림/안개/이슬비
제주,201306,28,21.0,25.0,구름많음
제주,201306,29,20.0,28.0,구름많음
제주,201306,30,21.0,25.0,구름많음/안개/비
제주,201307,1,20.0,25.0,구름많음/안개
제주,201307,2,24.0,35.0,구름많음
제주,201307,3,27.0,31.0,흐림/천둥번개/비
제주,201307,4,28.0,32.0,흐림/비
제주,201307,5,25.0,31.0,흐림
제주,201307,6,23.0,25.0,흐림/비
제주,201307,7,23.0,32.0,구름많음
제주,201307,8,27.0,33.0,구름조금
제주,201307,9,26.0,33.0,구름조금
제주,201307,10,25.0,30.0,맑음
제주,201307,11,24.0,29.0,맑음
제주,201307,12,24.0,30.0,구름조금
제주,201307,13,26.0,31.0,구름조금
제주,201307,14,26.0,31.0,구름많음
제주,201307,15,26.0,33.0,구름조금
